0.44, -0.42130101, 0, -0.42130101, 0.70478354, -1.1260845
0.44, -0.42130101, 0, -0.42130101, 0.71053791, -1.1318389
0.444, -0.41767195, 0, -0.41767195, 0.71053791, -1.1282099
0.445, -0.41767195, 0, -0.41767195, 0.71629897, -1.1339709
0.448, -0.41402236, 0, -0.41402236, 0.71629897, -1.1303213
0.448, -0.41402236, 0, -0.41402236, 0.72206665, -1.136089
0.452, -0.41037998, 0, -0.41037998, 0.72206665, -1.1324466
0.452, -0.41037998, 0, -0.41037998, 0.72784089, -1.1382209
0.456, -0.40673104, 0, -0.40673104, 0.72784089, -1.1345719
0.456, -0.40673104, 0, -0.40673104, 0.73362164, -1.1403527
0.46, -0.40307564, 0, -0.40307564, 0.73362164, -1.1366973
0.461, -0.40307564, 0, -0.40307564, 0.73940885, -1.1424845
0.464, -0.40307564, 0, -0.40307564, 0.74520244, -1.1482781
0.464, -0.39941376, 0, -0.39941376, 0.74520244, -1.1446162
0.468, -0.39574552, 0, -0.39574552, 0.74520244, -1.140948
0.468, -0.39574552, 0, -0.39574552, 0.75100236, -1.1467479
0.472, -0.39207092, 0, -0.39207092, 0.75100236, -1.1430733
0.472, -0.39207092, 0, -0.39207092, 0.75680856, -1.1488795
0.476, -0.38837603, 0, -0.38837603, 0.75680856, -1.1451846
0.476, -0.38837603, 0, -0.38837603, 0.76262097, -1.150997
0.481, -0.38468894, 0, -0.38468894, 0.76262097, -1.1473099
0.481, -0.38468894, 0, -0.38468894, 0.76843954, -1.1531285
0.483, -0.38468894, -0.24186926, -0.14281969, 0.76843954, -1.1531285
0.484, -0.38099575, -0.24186926, -0.13912649, 0.76843954, -1.1494353
0.484, -0.38099575, -0.24186926, -0.13912649, 0.7742642, -1.15526
0.488, -0.37729642, -0.24186926, -0.13542716, 0.7742642, -1.1515606
0.488, -0.37729642, -0.24186926, -0.13542716, 0.7800949, -1.1573913
0.493, -0.3735911, -0.24186926, -0.13172184, 0.7800949, -1.153686
0.493, -0.3735911, -0.24186926, -0.13172184, 0.78593158, -1.1595227
0.496, -0.36987978, -0.24186926, -0.12801053, 0.78593158, -1.1558114
0.496, -0.36987978, -0.24186926, -0.12801053, 0.79177417, -1.161654
0.501, -0.36522523, -0.24186926, -0.12335597, 0.79177417, -1.1569994
0.501, -0.36522523, -0.24186926, -0.12335597, 0.79762261, -1.1628478
0.504, -0.36242527, -0.24186926, -0.12055601, 0.79762261, -1.1600479
0.505, -0.36242527, -0.24186926, -0.12055601, 0.80347685, -1.1659021
0.509, -0.35777038, -0.24186926, -0.11590113, 0.80347685, -1.1612472
0.509, -0.35777038, -0.24186926, -0.11590113, 0.80933681, -1.1671072
0.512, -0.35496175, -0.24186926, -0.1130925, 0.80933681, -1.1642986
0.512, -0.35496175, -0.24186926, -0.1130925, 0.81520245, -1.1701642
0.516, -0.35122144, -0.24186926, -0.10935219, 0.81520245, -1.1664239
0.516, -0.35122144, -0.24186926, -0.10935219, 0.82107371, -1.1722952
0.521, -0.34747553, -0.24186926, -0.10560627, 0.82107371, -1.1685492
0.521, -0.34747553, -0.24186926, -0.10560627, 0.82695053, -1.1744261
0.524, -0.34372407, -0.24186926, -0.10185482, 0.82695053, -1.1706746
0.524, -0.34372407, -0.24186926, -0.10185482, 0.83283285, -1.1765569
0.528, -0.33996713, -0.24186926, -0.098097875, 0.83283285, -1.1728
0.528, -0.33996713, -0.24186926, -0.098097875, 0.83872061, -1.1786877
0.533, -0.33619037, -0.24186926, -0.094321116, 0.83872061, -1.174911
0.533, -0.33619037, -0.24186926, -0.094321116, 0.84461375, -1.1808041
0.536, -0.33242258, -0.24186926, -0.090553327, 0.84461375, -1.1770363
0.536, -0.33242258, -0.24186926, -0.090553327, 0.85051221, -1.1829348
0.538, -0.33242258, -0.22735459, -0.10506799, 0.85051221, -1.1829348
0.54, -0.32864949, -0.22735459, -0.1012949, 0.85051221, -1.1791617
0.54, -0.32864949, -0.22735459, -0.1012949, 0.85641592, -1.1850654
0.544, -0.32487112, -0.22735459, -0.097516532, 0.85641592, -1.181287
0.544, -0.32487112, -0.22735459, -0.097516532, 0.86232483, -1.187196
0.549, -0.3210876, -0.22735459, -0.093733008, 0.86232483, -1.1834124
0.549, -0.3210876, -0.22735459, -0.093733008, 0.86823889, -1.1893265
0.552, -0.31729892, -0.22735459, -0.089944328, 0.86823889, -1.1855378
0.552, -0.31729892, -0.22735459, -0.089944328, 0.87415801, -1.1914569
0.556, -0.31350517, -0.22735459, -0.086150582, 0.87415801, -1.1876632
0.556, -0.31350517, -0.22735459, -0.086150582, 0.88008216, -1.1935873
0.56, -0.30969191, -0.22735459, -0.082337315, 0.88008216, -1.1897741
0.561, -0.30969191, -0.22735459, -0.082337315, 0.88601126, -1.1957032
0.564, -0.30588818, -0.22735459, -0.078533585, 0.88601126, -1.1918994
0.564, -0.30588818, -0.22735459, -0.078533585, 0.89194525, -1.1978334
0.568, -0.30207959, -0.22735459, -0.074724997, 0.89194525, -1.1940248
0.568, -0.30207959, -0.22735459, -0.074724997, 0.89788407, -1.1999637
0.572, -0.29826614, -0.22735459, -0.070911552, 0.89788407, -1.1961502
0.572, -0.29826614, -0.22735459, -0.070911552, 0.90382767, -1.2020938
0.577, -0.29444793, -0.22735459, -0.067093338, 0.90382767, -1.1982756
0.577, -0.29444793, -0.22735459, -0.067093338, 0.90977598, -1.2042239
0.58, -0.29062501, -0.22735459, -0.063270415, 0.90977598, -1.200401
0.58, -0.29062501, -0.22735459, -0.063270415, 0.91572894, -1.2063539
0.584, -0.28679746, -0.22735459, -0.059442873, 0.91572894, -1.2025264
0.584, -0.28679746, -0.22735459, -0.059442873, 0.92168649, -1.208484
0.588, -0.28295067, -0.22735459, -0.055596078, 0.92168649, -1.2046372
0.589, -0.28295067, -0.22735459, -0.055596078, 0.92764857, -1.2105992
0.591, -0.28295067, -0.21359074, -0.06935993, 0.92764857, -1.2105992
0.593, -0.27911401, -0.21359074, -0.065523269, 0.92764857, -1.2067626
0.593, -0.27911401, -0.21359074, -0.065523269, 0.93361511, -1.2127291
0.596, -0.27527285, -0.21359074, -0.061682107, 0.93361511, -1.208888
0.596, -0.27527285, -0.21359074, -0.061682107, 0.93958605, -1.2148589
0.6, -0.2714273, -0.21359074, -0.057836564, 0.93958605, -1.2110134
0.6, -0.2714273, -0.21359074, -0.057836564, 0.94556134, -1.2169886
0.604, -0.26757744, -0.21359074, -0.0539867, 0.94556134, -1.2131388
0.605, -0.26757744, -0.21359074, -0.0539867, 0.95154091, -1.2191184
0.609, -0.26275173, -0.21359074, -0.049160989, 0.95154091, -1.2142926
0.609, -0.26275173, -0.21359074, -0.049160989, 0.95752469, -1.2202764
0.612, -0.2598649, -0.21359074, -0.046274157, 0.95752469, -1.2173896
0.612, -0.2598649, -0.21359074, -0.046274157, 0.96351262, -1.2233775
0.616, -0.25598764, -0.21359074, -0.042396905, 0.96351262, -1.2195003
0.616, -0.25598764, -0.21359074, -0.042396905, 0.96950464, -1.2254923
0.62, -0.252121, -0.21359074, -0.038530262, 0.96950464, -1.2216256
0.621, -0.252121, -0.21359074, -0.038530262, 0.97550071, -1.2276217
0.625, -0.24728945, -0.21359074, -0.03369871, 0.97550071, -1.2227902
0.625, -0.24728945, -0.21359074, -0.03369871, 0.98150072, -1.2287902
0.628, -0.24437571, -0.21359074, -0.030784967, 0.98150072, -1.2258764
0.628, -0.24437571, -0.21359074, -0.030784967, 0.98750465, -1.2318804
0.632, -0.24049717, -0.21359074, -0.026906433, 0.98750465, -1.2280018
0.632, -0.24049717, -0.21359074, -0.026906433, 0.99351243, -1.2340096
0.637, -0.23661479, -0.21359074, -0.023024054, 0.99351243, -1.2301272
0.637, -0.23661479, -0.21359074, -0.023024054, 0.99952399, -1.2361388
0.64, -0.2327138, -0.21359074, -0.019123064, 0.99952399, -1.2322378
0.64, -0.2327138, -0.21359074, -0.019123064, 1.0055393, -1.2382531
0.644, -0.2288239, -0.21359074, -0.015233161, 1.0055393, -1.2343632
0.644, -0.2288239, -0.21359074, -0.015233161, 1.0115582, -1.2403821
0.645, -0.2288239, -0.15733854, -0.071485365, 1.0115582, -1.2403821
0.648, -0.22493036, -0.15733854, -0.067591825, 1.0115582, -1.2364886
0.648, -0.22493036, -0.15733854, -0.067591825, 1.0175808, -1.2425111
0.652, -0.22103322, -0.15733854, -0.06369468, 1.0175808, -1.238614
0.653, -0.22103322, -0.15733854, -0.06369468, 1.0236068, -1.2446401
0.656, -0.21713252, -0.15733854, -0.059793988, 1.0236068, -1.2407394
0.656, -0.21713252, -0.15733854, -0.059793988, 1.0296364, -1.2467689
0.66, -0.21322839, -0.15733854, -0.055889854, 1.0296364, -1.2428648
0.66, -0.21322839, -0.15733854, -0.055889854, 1.0356694, -1.2488978
0.664, -0.20932083, -0.15733854, -0.051982293, 1.0356694, -1.2449902
0.664, -0.20932083, -0.15733854, -0.051982293, 1.0417057, -1.2510265
0.668, -0.205395, -0.15733854, -0.048056463, 1.0417057, -1.2471007
0.669, -0.205395, -0.15733854, -0.048056463, 1.0477453, -1.2531403
0.672, -0.20148079, -0.15733854, -0.044142255, 1.0477453, -1.2492261
0.672, -0.20148079, -0.15733854, -0.044142255, 1.0537881, -1.2552689
0.676, -0.19756338, -0.15733854, -0.040224844, 1.0537881, -1.2513515
0.676, -0.19756338, -0.15733854, -0.040224844, 1.0598341, -1.2573975
